RUN	pokemonapi.RefulTask	refultask	1720829203000	 	3.11.3
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229170
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229170
USER	Task API Test	END	1720829229170
USER	Task API Test	START	1720829229171
REQUEST		POST task	1720829228934	1720829229199	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229200
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229200
USER	Task API Test	END	1720829229200
USER	Task API Test	START	1720829229201
REQUEST		POST task	1720829228958	1720829229216	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229216
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229216
USER	Task API Test	END	1720829229216
USER	Task API Test	START	1720829229217
REQUEST		POST task	1720829228961	1720829229219	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229219
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229219
USER	Task API Test	END	1720829229219
USER	Task API Test	START	1720829229220
REQUEST		POST task	1720829228967	1720829229232	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229233
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229233
USER	Task API Test	END	1720829229233
USER	Task API Test	START	1720829229234
REQUEST		POST task	1720829229049	1720829229306	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229307
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229307
USER	Task API Test	END	1720829229307
USER	Task API Test	START	1720829229308
REQUEST		POST task	1720829229084	1720829229380	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229380
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229380
USER	Task API Test	END	1720829229381
USER	Task API Test	START	1720829229381
REQUEST		POST task	1720829229130	1720829229388	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229388
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229388
USER	Task API Test	END	1720829229389
USER	Task API Test	START	1720829229390
REQUEST		POST task	1720829229167	1720829229420	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229421
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229421
USER	Task API Test	END	1720829229422
USER	Task API Test	START	1720829229422
REQUEST		POST task	1720829229170	1720829229432	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229433
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229433
USER	Task API Test	END	1720829229433
USER	Task API Test	START	1720829229434
REQUEST		POST task	1720829229200	1720829229466	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229467
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229467
USER	Task API Test	END	1720829229468
REQUEST		POST task	1720829229220	1720829229467	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229468
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229468
USER	Task API Test	END	1720829229468
USER	Task API Test	START	1720829229469
USER	Task API Test	START	1720829229470
REQUEST		POST task	1720829229217	1720829229470	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229470
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229470
USER	Task API Test	END	1720829229470
USER	Task API Test	START	1720829229471
REQUEST		POST task	1720829229233	1720829229495	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229495
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229495
USER	Task API Test	END	1720829229495
USER	Task API Test	START	1720829229496
REQUEST		POST task	1720829228809	1720829229605	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229605
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229605
USER	Task API Test	END	1720829229606
USER	Task API Test	START	1720829229606
REQUEST		POST task	1720829229381	1720829229642	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229642
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229642
USER	Task API Test	END	1720829229642
USER	Task API Test	START	1720829229643
REQUEST		POST task	1720829229389	1720829229645	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229645
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229645
USER	Task API Test	END	1720829229645
USER	Task API Test	START	1720829229646
REQUEST		POST task	1720829229434	1720829229693	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229694
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229694
USER	Task API Test	END	1720829229694
USER	Task API Test	START	1720829229695
REQUEST		POST task	1720829229422	1720829229720	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229720
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229720
USER	Task API Test	END	1720829229721
USER	Task API Test	START	1720829229721
REQUEST		POST task	1720829229468	1720829229736	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229737
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229737
USER	Task API Test	END	1720829229737
USER	Task API Test	START	1720829229738
REQUEST		POST task	1720829229470	1720829229738	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229739
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229739
USER	Task API Test	END	1720829229739
USER	Task API Test	START	1720829229740
REQUEST		POST task	1720829229469	1720829229743	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229744
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229744
USER	Task API Test	END	1720829229744
USER	Task API Test	START	1720829229744
REQUEST		POST task	1720829229496	1720829229771	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229772
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229772
USER	Task API Test	END	1720829229772
USER	Task API Test	START	1720829229772
REQUEST		POST task	1720829229606	1720829229860	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229860
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229860
USER	Task API Test	END	1720829229860
USER	Task API Test	START	1720829229861
REQUEST		POST task	1720829229646	1720829229896	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229896
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229896
USER	Task API Test	END	1720829229897
USER	Task API Test	START	1720829229897
REQUEST		POST task	1720829229643	1720829229910	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229910
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229910
USER	Task API Test	END	1720829229910
USER	Task API Test	START	1720829229910
REQUEST		POST task	1720829229694	1720829229958	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229958
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229958
USER	Task API Test	END	1720829229958
USER	Task API Test	START	1720829229959
REQUEST		POST task	1720829229721	1720829229990	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229990
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229990
USER	Task API Test	END	1720829229990
USER	Task API Test	START	1720829229991
REQUEST		POST task	1720829229738	1720829229997	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829229997
ERROR	GET task: No attribute named 'thiis' is defined 	1720829229997
USER	Task API Test	END	1720829229997
USER	Task API Test	START	1720829229997
REQUEST		POST task	1720829229739	1720829230005	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230005
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230005
USER	Task API Test	END	1720829230006
USER	Task API Test	START	1720829230006
REQUEST		POST task	1720829229744	1720829230014	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230014
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230014
USER	Task API Test	END	1720829230014
USER	Task API Test	START	1720829230014
REQUEST		POST task	1720829229772	1720829230034	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230035
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230035
USER	Task API Test	END	1720829230035
USER	Task API Test	START	1720829230035
REQUEST		POST task	1720829229307	1720829230091	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230091
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230091
USER	Task API Test	END	1720829230091
USER	Task API Test	START	1720829230092
REQUEST		POST task	1720829229861	1720829230128	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230129
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230129
USER	Task API Test	END	1720829230129
USER	Task API Test	START	1720829230130
REQUEST		POST task	1720829229897	1720829230155	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230155
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230155
USER	Task API Test	END	1720829230156
USER	Task API Test	START	1720829230156
REQUEST		POST task	1720829229910	1720829230174	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230174
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230175
USER	Task API Test	END	1720829230175
USER	Task API Test	START	1720829230175
REQUEST		POST task	1720829229959	1720829230218	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230219
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230219
USER	Task API Test	END	1720829230219
USER	Task API Test	START	1720829230220
REQUEST		POST task	1720829229997	1720829230247	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230248
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230248
REQUEST		POST task	1720829229991	1720829230248	KO	status.find.is(200), but actually found 405
USER	Task API Test	END	1720829230248
USER	Task API Test	START	1720829230249
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230249
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230249
USER	Task API Test	END	1720829230249
USER	Task API Test	START	1720829230249
REQUEST		POST task	1720829230006	1720829230254	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230254
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230254
USER	Task API Test	END	1720829230254
USER	Task API Test	START	1720829230255
REQUEST		POST task	1720829230014	1720829230270	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230270
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230270
USER	Task API Test	END	1720829230270
USER	Task API Test	START	1720829230271
REQUEST		POST task	1720829230035	1720829230282	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230282
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230283
USER	Task API Test	END	1720829230283
USER	Task API Test	START	1720829230283
REQUEST		POST task	1720829230092	1720829230345	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230345
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230345
USER	Task API Test	END	1720829230345
USER	Task API Test	START	1720829230346
REQUEST		POST task	1720829230129	1720829230390	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230390
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230390
USER	Task API Test	END	1720829230390
USER	Task API Test	START	1720829230391
REQUEST		POST task	1720829230156	1720829230409	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230410
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230410
USER	Task API Test	END	1720829230410
USER	Task API Test	START	1720829230410
REQUEST		POST task	1720829230175	1720829230437	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230438
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230438
USER	Task API Test	END	1720829230438
USER	Task API Test	START	1720829230439
REQUEST		POST task	1720829230219	1720829230475	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230476
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230476
USER	Task API Test	END	1720829230476
USER	Task API Test	START	1720829230477
REQUEST		POST task	1720829230255	1720829230509	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230510
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230510
REQUEST		POST task	1720829230248	1720829230510	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230510
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230510
USER	Task API Test	END	1720829230510
USER	Task API Test	END	1720829230510
USER	Task API Test	START	1720829230511
USER	Task API Test	START	1720829230511
REQUEST		POST task	1720829230249	1720829230513	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230513
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230513
USER	Task API Test	END	1720829230514
USER	Task API Test	START	1720829230514
REQUEST		POST task	1720829230270	1720829230520	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230521
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230521
USER	Task API Test	END	1720829230521
USER	Task API Test	START	1720829230521
REQUEST		POST task	1720829230283	1720829230540	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230540
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230540
USER	Task API Test	END	1720829230540
USER	Task API Test	START	1720829230541
REQUEST		POST task	1720829230391	1720829230651	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230651
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230651
USER	Task API Test	END	1720829230652
USER	Task API Test	START	1720829230652
REQUEST		POST task	1720829230410	1720829230674	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230674
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230674
USER	Task API Test	END	1720829230674
USER	Task API Test	START	1720829230675
REQUEST		POST task	1720829230438	1720829230691	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230691
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230691
USER	Task API Test	END	1720829230692
USER	Task API Test	START	1720829230692
REQUEST		POST task	1720829230476	1720829230730	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230730
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230730
USER	Task API Test	END	1720829230731
USER	Task API Test	START	1720829230731
REQUEST		POST task	1720829230510	1720829230766	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230766
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230766
USER	Task API Test	END	1720829230767
USER	Task API Test	START	1720829230767
REQUEST		POST task	1720829230514	1720829230769	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230769
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230769
USER	Task API Test	END	1720829230769
USER	Task API Test	START	1720829230770
REQUEST		POST task	1720829230510	1720829230772	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230772
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230772
USER	Task API Test	END	1720829230773
USER	Task API Test	START	1720829230773
REQUEST		POST task	1720829230521	1720829230780	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230781
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230781
USER	Task API Test	END	1720829230781
USER	Task API Test	START	1720829230781
REQUEST		POST task	1720829230540	1720829230798	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230798
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230798
USER	Task API Test	END	1720829230799
USER	Task API Test	START	1720829230799
REQUEST		POST task	1720829230652	1720829230904	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230904
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230904
USER	Task API Test	END	1720829230905
USER	Task API Test	START	1720829230905
REQUEST		POST task	1720829230675	1720829230926	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230927
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230927
USER	Task API Test	END	1720829230927
USER	Task API Test	START	1720829230927
REQUEST		POST task	1720829230692	1720829230950	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230950
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230950
USER	Task API Test	END	1720829230951
USER	Task API Test	START	1720829230951
REQUEST		POST task	1720829230731	1720829230987	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829230988
ERROR	GET task: No attribute named 'thiis' is defined 	1720829230988
USER	Task API Test	END	1720829230988
USER	Task API Test	START	1720829230988
REQUEST		POST task	1720829230773	1720829231026	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231026
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231026
USER	Task API Test	END	1720829231026
USER	Task API Test	START	1720829231027
REQUEST		POST task	1720829230767	1720829231028	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231028
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231028
USER	Task API Test	END	1720829231028
USER	Task API Test	START	1720829231029
REQUEST		POST task	1720829230769	1720829231032	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231032
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231032
USER	Task API Test	END	1720829231033
USER	Task API Test	START	1720829231033
REQUEST		POST task	1720829230781	1720829231046	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231046
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231046
USER	Task API Test	END	1720829231047
USER	Task API Test	START	1720829231047
REQUEST		POST task	1720829230799	1720829231049	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231049
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231049
USER	Task API Test	END	1720829231050
USER	Task API Test	START	1720829231050
REQUEST		POST task	1720829230346	1720829231108	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231108
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231108
USER	Task API Test	END	1720829231109
USER	Task API Test	START	1720829231109
REQUEST		POST task	1720829230927	1720829231183	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231184
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231184
USER	Task API Test	END	1720829231184
USER	Task API Test	START	1720829231185
REQUEST		POST task	1720829230951	1720829231206	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231207
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231207
USER	Task API Test	END	1720829231207
USER	Task API Test	START	1720829231207
REQUEST		POST task	1720829230988	1720829231248	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231249
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231249
USER	Task API Test	END	1720829231249
USER	Task API Test	START	1720829231250
REQUEST		POST task	1720829231026	1720829231278	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231279
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231279
USER	Task API Test	END	1720829231279
USER	Task API Test	START	1720829231280
REQUEST		POST task	1720829231028	1720829231282	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231283
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231283
USER	Task API Test	END	1720829231283
USER	Task API Test	START	1720829231284
REQUEST		POST task	1720829231033	1720829231298	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231298
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231298
USER	Task API Test	END	1720829231299
USER	Task API Test	START	1720829231299
REQUEST		POST task	1720829231047	1720829231300	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231301
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231301
USER	Task API Test	END	1720829231301
USER	Task API Test	START	1720829231301
REQUEST		POST task	1720829231050	1720829231314	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231314
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231314
USER	Task API Test	END	1720829231314
USER	Task API Test	START	1720829231315
REQUEST		POST task	1720829231109	1720829231361	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231361
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231362
USER	Task API Test	END	1720829231362
USER	Task API Test	START	1720829231362
REQUEST		POST task	1720829231184	1720829231446	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231447
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231447
USER	Task API Test	END	1720829231447
USER	Task API Test	START	1720829231448
REQUEST		POST task	1720829231207	1720829231465	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231465
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231465
USER	Task API Test	END	1720829231466
USER	Task API Test	START	1720829231466
REQUEST		POST task	1720829231249	1720829231515	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231516
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231516
USER	Task API Test	END	1720829231516
USER	Task API Test	START	1720829231516
REQUEST		POST task	1720829231283	1720829231539	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231540
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231540
USER	Task API Test	END	1720829231540
USER	Task API Test	START	1720829231541
REQUEST		POST task	1720829231279	1720829231542	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231542
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231542
USER	Task API Test	END	1720829231542
USER	Task API Test	START	1720829231543
REQUEST		POST task	1720829231301	1720829231560	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231561
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231561
USER	Task API Test	END	1720829231561
USER	Task API Test	START	1720829231561
REQUEST		POST task	1720829231299	1720829231562	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231562
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231562
USER	Task API Test	END	1720829231562
USER	Task API Test	START	1720829231563
REQUEST		POST task	1720829231315	1720829231572	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231572
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231572
USER	Task API Test	END	1720829231573
USER	Task API Test	START	1720829231573
REQUEST		POST task	1720829231362	1720829231624	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231625
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231625
USER	Task API Test	END	1720829231625
USER	Task API Test	START	1720829231626
REQUEST		POST task	1720829230905	1720829231657	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231658
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231658
USER	Task API Test	END	1720829231658
USER	Task API Test	START	1720829231658
REQUEST		POST task	1720829231448	1720829231709	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231710
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231710
USER	Task API Test	END	1720829231710
USER	Task API Test	START	1720829231710
REQUEST		POST task	1720829231516	1720829231771	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231772
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231772
USER	Task API Test	END	1720829231772
USER	Task API Test	START	1720829231772
REQUEST		POST task	1720829231542	1720829231797	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231797
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231797
USER	Task API Test	END	1720829231797
USER	Task API Test	START	1720829231798
REQUEST		POST task	1720829231540	1720829231805	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231806
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231806
USER	Task API Test	END	1720829231806
USER	Task API Test	START	1720829231806
REQUEST		POST task	1720829231563	1720829231815	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231815
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231815
USER	Task API Test	END	1720829231815
USER	Task API Test	START	1720829231816
REQUEST		POST task	1720829231561	1720829231820	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231821
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231821
USER	Task API Test	END	1720829231821
USER	Task API Test	START	1720829231821
REQUEST		POST task	1720829231573	1720829231832	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231832
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231832
USER	Task API Test	END	1720829231832
USER	Task API Test	START	1720829231833
REQUEST		POST task	1720829231625	1720829231881	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231882
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231882
USER	Task API Test	END	1720829231882
USER	Task API Test	START	1720829231883
REQUEST		POST task	1720829231658	1720829231928	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231928
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231928
USER	Task API Test	END	1720829231929
USER	Task API Test	START	1720829231929
REQUEST		POST task	1720829231710	1720829231962	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829231962
ERROR	GET task: No attribute named 'thiis' is defined 	1720829231962
USER	Task API Test	END	1720829231962
USER	Task API Test	START	1720829231963
REQUEST		POST task	1720829231772	1720829232025	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232025
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232025
USER	Task API Test	END	1720829232026
USER	Task API Test	START	1720829232026
REQUEST		POST task	1720829231798	1720829232050	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829232051
ERROR	GET task: No attribute named 'thiis' is defined 	1720829232051
USER	Task API Test	END	1720829232051
USER	Task API Test	START	1720829232051
